road,id,model_type,condition,name,lat,lon,length
N207,1004242,link,,Box Culvert,24.4501944,91.7618611,408.9999999999989
N207,1004243,link,,Sylhet 65 km,24.4538611,91.7623333,33.50000000000364
N207,1004244,bridge,A,JOGANNATHPUR BOX CULVERT,24.4541704522727,91.7623701295454,3.0
N207,1004245,link,,Box Culvert,24.4550278,91.7624722,424.49999999999477
N207,1004246,bridge,A,JOGONATHPUR BOX CULVERT,24.4588000421252,91.7631234060721,3.0
N207,1004247,link,,Box Culvert,24.4596944,91.7632778,330.99999999999596
N207,1004248,link,,Sylhet 64 km,24.4626389,91.7640278,667.0000000000016
N207,1004249,bridge,C,JAGONATH BOX CULVERT,24.467388932563,91.765181227521,6.0
N207,1004250,link,,Box Culvert,24.4693882,91.7656667,38.00000000000381
N207,1004251,sourcesink,,SoSi20,24.4713604,91.7654722,1.0
N207,1004252,intersection,,,24.4713604,91.7654722,20.0
N207,1004253,link,,Sylhet 63 km,24.4713604,91.7654722,12.000000000000455
N207,1004254,bridge,C,KODALIPUR BOX CULVERT,24.4725021692982,91.7654722,18.45
N207,1004255,link,,Bridge start,24.4734716,91.7654722,23.999999999993804
N207,1004256,link,,Bridge end,24.4736104,91.7654167,736.0000000000042
N207,1004257,link,,Km  post missing,24.479835212200435,91.76414726034858,1100.0000000000014
N207,1004258,link,,Sylhet 61 km,24.4891386,91.76225,989.9999999999949
N207,1004259,link,,Sylhet 60 km,24.4893052,91.7527222,970.0000000000059
N207,1004260,link,,Sylhet 59 km,24.4931386,91.7474441,644.999999999996
N207,1004261,link,,Box Culvert,24.4967497,91.7432219,329.9999999999983
N207,1004262,link,,Sylhet 58 km,24.4972774,91.7427219,51.00000000000193
N207,1004263,link,,Box Culvert,24.4972774,91.7396108,472.0000000000013
N207,1004264,link,,Box Culvert,24.4988052,91.7355274,496.9999999999999
N207,1004265,link,,Sylhet 57 km,24.5030278,91.7360274,979.9999999999968
N207,1004266,link,,Sylhet 56 km,24.509,91.7288327,984.9999999999994
N207,1004267,link,,Sylhet 55 km,24.5155,91.7268604,322.7250000000055
N207,1004268,bridge,A,TONA BAZAR BOX CULVERT,24.5175016985887,91.7290081520161,4.55
N207,1004269,link,,Box Culvert,24.5185549,91.7301382,258.39999999999463
N207,1004270,bridge,A,TANA BAZAR,24.5208328080178,91.7305775095768,9.2
N207,1004271,link,,Box Culvert,24.5224438,91.7308882,25.000000000005684
N207,1004272,link,,Km post broken,24.5226104,91.730916,92.94999999999476
N207,1004273,bridge,A,SHAMPASHI CULVERT,24.5234148255102,91.7312901459183,12.1
N207,1004274,link,,Box Culvert,24.5249993,91.7320271,706.0000000000031
N207,1004275,link,,Sylhet 53 km,24.5307771,91.7341386,270.2499999999972
N207,1004276,bridge,A,Kamalpur culvert,24.5330325989878,91.7338338072874,1.5
N207,1004277,link,,Box Culvert,24.5348886,91.733583,495.9999999999951
N207,1004278,link,,Sylhet 52 km,24.5390274,91.7317771,1000.0
N207,1004279,link,,Sylhet 51 km,24.5477497,91.7306104,569.0000000000026
N207,1004280,link,,Box Culvert,24.5524444,91.7286104,400.99999999999625
N207,1004281,link,,Sylhet 50 km,24.5558611,91.7274993,434.6000000000032
N207,1004282,bridge,A,KHALISPUR BRIDE,24.5590697078014,91.725062151773,19.6
N207,1004283,link,,Bridge start,24.5609444,91.7236382,19.99999999999602
N207,1004284,link,,Bridge end,24.5611111,91.7235271,258.0000000000027
N207,1004285,bridge,A,KHALESPUR,24.5635737690909,91.7225902527272,14.0
N207,1004286,link,,Sylhet 49 km,24.5636667,91.7225549,242.00000000000443
N207,1004287,link,,Box Culvert,24.5657222,91.7222771,677.9999999999973
N207,1004288,link,,Sylhet 48 km,24.5717216,91.7228327,1050.0000000000043
N207,1004289,link,,Sylhet 47 km,24.575916,91.7191382,1000.0
N207,1004290,link,,Sylhet 46 km,24.5773049,91.7096944,207.74999999999721
N207,1004291,bridge,A,BAHUR BAG,24.5775646793522,91.7076751692307,4.5
N207,1004292,link,,Box Culvert,24.577916,91.7049444,410.99999999999426
N207,1004293,link,,Sylhet 45 km,24.578166,91.7009167,399.0000000000009
N207,1004294,link,,Box Culvert,24.5770549,91.6972774,85.20000000000039
N207,1004295,bridge,C,Kamarkhali Bridge,24.5768487388625,91.6961702597156,61.6
N207,1004296,bridge,A,BAROAGE BOX CULVERT,24.5767403265402,91.695588056635,7.2
N207,1004297,link,,Bridge start,24.5763049,91.6932497,65.9999999999954
N207,1004298,link,,Bridge end,24.5762493,91.6926941,79.25000000000182
N207,1004299,bridge,A,GORA KHAL BOX CULVERT,24.5761574724489,91.6920053520408,3.5
N207,1004300,link,,Sylhet 44 km,24.5761382,91.6918608,306.99999999999505
N207,1004301,link,,Box Culvert,24.576666,91.6888886,556.4000000000035
N207,1004302,bridge,A,Sadhupati Bridge,24.581026166714,91.6874648426742,13.2
N207,1004303,link,,Sylhet 43 km,24.5821104,91.6871108,196.99999999999562
N207,1004304,link,,Bridge start,24.5837774,91.6868052,12.000000000000455
N207,1004305,link,,Bridge end,24.5838608,91.6867774,695.1999999999998
N207,1004306,bridge,A,Nasirpur steel beam rcc slab,24.5895319899159,91.683912972549,101.6
N207,1004307,link,,Sylhet 42 km,24.5894997,91.6839441,301.19999999999436
N207,1004308,link,,Bridge start,24.5918052,91.6817216,112.00000000000898
N207,1004309,link,,Bridge end,24.5926663,91.6815827,195.79999999999131
N207,1004310,bridge,B,KHALARGON BOX CULVERT,24.5945575831216,91.6813553397459,18.4
N207,1004311,link,,Box Culvert,24.5977497,91.6809716,20.000000000010232
N207,1004312,link,,Sylhet 41 km,24.598083,91.6809716,969.9999999999989
N207,1004313,link,,Sylhet 40 km,24.6066111,91.6799438,73.50000000000989
N207,1004314,bridge,A,DAUDPUR BOX CULVERT,24.607155034729,91.6795897298029,3.0
N207,1004315,link,,Box Culvert,24.6095556,91.6780271,594.0000000000083
N207,1004316,link,,Sylhet 39 km,24.6150556,91.6772216,871.9999999999999
N207,1004317,bridge,A,MIRZAPUR BOX CULVERT,24.6226280342105,91.6780914421052,6.0
N207,1004318,link,,Sylhet 38 km,24.6232771,91.678166,349.9999999999943
N207,1004319,sourcesink,,SoSi17,24.6263327,91.6775271,1.0
N207,1004320,intersection,,,24.6263327,91.6775271,20.0
N208,1004321,sourcesink,,SoSi19,24.4713604,91.7655556,1.0
N208,1004322,intersection,,,24.4713604,91.7655556,20.0
N208,1004323,link,,Road Start from N207 infront of RHD,24.4713604,91.7655556,647.0
N208,1004324,bridge,A,RATAULI BOX CULVERT,24.47419518,91.770249575,6.0
N208,1004325,bridge,A,NAYANAGAR BOX CULVERT,24.4753160084,91.7721055005,1.5
N208,1004326,link,,Km post missing,24.4757216,91.7727771,277.4999999999999
N208,1004327,bridge,A,BONOVITI BOX CULVERT,24.4756387468852,91.7757850455737,1.5
N208,1004328,link,,Box culvert,24.4756382,91.7758049,491.50000000000006
N208,1004329,link,,Box Culvert,24.4757216,91.7757216,179.99999999999994
N208,1004330,link,,Km post missing,24.4809716,91.7777216,336.0000000000003
N208,1004331,bridge,A,PURBO SULTANPUR CULVERT,24.483871294499,91.7769872719057,18.0
N208,1004332,link,,Bridge start,24.4852497,91.7766382,16.999999999999904
N208,1004333,link,,Bridge end,24.4854163,91.7766104,474.0000000000002
N208,1004334,link,,Km post missing,24.489333,91.7751104,189.99999999999994
N208,1004335,link,,"Z2002,Moulavibazar-Chatla Cheek post road",24.4909719,91.7744993,219.30000000000004
N208,1004336,bridge,A,MONU PC GIRDER BRIDGE,24.4935009116129,91.7742413077419,133.0
N208,1004337,link,,Bridge start,24.4936941,91.7742216,103.2999999999995
N208,1004338,link,,Bridge end,24.4948608,91.7734438,350.0000000000001
N208,1004339,link,,Km post missing,24.4978886,91.7734993,9.500000000000064
N208,1004340,bridge,A,CHANALE BOX CULVERT,24.4979334662316,91.7735831319739,1.0
N208,1004341,bridge,A,ISLAMPUR CULVERT,24.5004594350734,91.7783028721044,8.5
N208,1004342,link,,Box culvert,24.5006389,91.7786382,386.99999999999955
N208,1004343,link,,Km post missing,24.5017778,91.7823327,345.25000000000006
N208,1004344,bridge,A,ISLAMPUR BOX CULVERT,24.5027170428198,91.7856329349869,9.5
N208,1004345,link,,Box culvert,24.5028056,91.7859441,435.7500000000005
N208,1004346,bridge,A,RAISREE CULVERT,24.503549793446,91.7901272894291,2.5
N208,1004347,link,,Box culvert,24.5036111,91.7904719,28.999999999999915
N208,1004348,link,,Information missing,24.5036389,91.7907774,586.0000000000003
N208,1004349,bridge,A,RAISREE SETU BOX CULVERT,24.5032282206521,91.7965518565217,18.0
N208,1004350,link,,Box culvert,24.5031944,91.7970274,355.9999999999999
N208,1004351,link,,Km post missing,24.5028056,91.8006111,13.000000000000789
N208,1004352,bridge,A,TALTOLA BOX CULVERT,24.5027773288135,91.800799438983,14.0
N208,1004353,link,,Box culvert,24.5027222,91.8011667,56.00000000000005
N208,1004354,link,,Box culvert,24.5026944,91.8017222,884.9999999999998
N208,1004355,link,,Km post missing,24.5015556,91.8103611,653.7500000000005
N208,1004356,bridge,A,KADOM HATE BOX CULVERT,24.5008222457142,91.8163581428571,12.5
N208,1004357,link,,Box culvert,24.5007778,91.8167216,299.9999999999989
N208,1004358,link,,Km post missing,24.5018333,91.8195271,486.1500000000003
N208,1004359,bridge,B,Longuchhara Bridge,24.5036395581784,91.8240557973977,37.3
N208,1004360,link,,Bridge start,24.50375,91.8243327,38.9999999999997
N208,1004361,link,,Bridge end,24.5038889,91.8246382,373.00000000000114
N208,1004362,link,,Information missing,24.50525,91.8280271,43.349999999998445
N208,1004363,bridge,A,ASRAKAPUL BOX CULVERT,24.505384690909,91.8284580818181,9.3
N208,1004364,link,,Box culvert,24.5055278,91.828916,289.95000000000107
N208,1004365,bridge,A,MOLAL BOX CULVERT,24.5064815761061,91.8316343176991,2.1
N208,1004366,link,,Box culvert,24.5066389,91.8320827,562.0000000000011
N208,1004367,link,,Km post missing,24.5093333,91.836833,585.4999999999997
N208,1004368,bridge,A,CHATURACAHEL BOX CULVERT,24.5124195867507,91.8414623375394,3.0
N208,1004369,link,,Box culvert,24.5126667,91.841833,122.2000000000012
N208,1004370,bridge,A,Chatura Box Culvert,24.5132529514792,91.8428236230769,1.6
N208,1004371,link,,Box culvert,24.5134722,91.8431941,162.0000000000008
N208,1004372,link,,Information missing,24.51425,91.8444719,293.79999999999916
N208,1004373,bridge,A,GOBINDO PATI BOX CULVERT,24.5157072131147,91.8469537032786,12.4
N208,1004374,link,,Box culvert,24.5160278,91.8474997,634.0000000000003
N208,1004375,link,,Km post missing,24.5176382,91.8535,17.999999999998906
N208,1004376,link,,Box culvert,24.517666,91.8536389,575.4999999999999
N208,1004377,bridge,A,GOBINDO PATI BOX CULVERT,24.5179152855365,91.8593221256609,3.0
N208,1004378,link,,"R281,Rajnagar-Charkhai road",24.5179438,91.8599722,9.000000000000341
N208,1004379,link,,Box Culvert,24.5179716,91.8599722,330.00000000000006
N208,1004380,link,,Km post missing,24.5204438,91.8619167,397.99999999999966
N208,1004381,bridge,B,MOYNAR DOKAN BOX CULVERT,24.5236022391774,91.8637972337662,6.0
N208,1004382,link,,Box culvert,24.5240827,91.8640833,202.9999999999994
N208,1004383,link,,Sylhet 48 km,24.525666,91.865,62.300000000000466
N208,1004384,bridge,A,MAHASOHOSRO BOX CULVERT,24.5262117229166,91.8653194604166,13.4
N208,1004385,link,,Box culvert,24.5268049,91.8656667,831.8750000000001
N208,1004386,bridge,A,PONIGRAM BOX CULVERT,24.5335874383177,91.8690842406542,8.25
N208,1004387,link,,Sylhet 47 km,24.5337497,91.869166,60.0000000000005
N208,1004388,link,,Box culvert,24.5342497,91.8692493,81.7749999999986
N208,1004389,bridge,B,PONNIGRAM BOX CULVERT,24.5350313139534,91.8694340488372,12.45
N208,1004390,link,,Box culvert,24.5357774,91.8696104,754.3749999999995
N208,1004391,bridge,A,VINAAJURI BOX CULVERT,24.5409933507812,91.8740851398437,9.25
N208,1004392,link,,Sylhet 46 km,24.5410552,91.8741382,80.99999999999952
N208,1004393,link,,Box culvert,24.541583,91.874666,308.3999999999989
N208,1004394,bridge,A,CHODURI BARI BOX CULVERT,24.5437635299019,91.8765472294117,11.2
N208,1004395,link,,Box culvert,24.5444163,91.8771104,510.9999999999992
N208,1004396,link,,Sylhet 45 km,24.5484441,91.8796104,425.0000000000007
N208,1004397,link,,Box culvert,24.552,91.8809716,545.0000000000017
N208,1004398,bridge,A,UDNACHARA BRIDGE,24.5569153300869,91.8820459853913,22.0
N208,1004399,link,,Sylhet 44 km,24.5570833,91.8820827,85.99999999999852
N208,1004400,link,,Bridge start,24.5578056,91.8821938,22.000000000002018
N208,1004401,link,,Bridge end,24.558,91.8822493,891.9999999999994
N208,1004402,link,,Sylhet 43 km,24.5656944,91.8848608,164.60000000000008
N208,1004403,bridge,A,Kuchimora Bridge,24.5672186684745,91.8855364854237,38.8
N208,1004404,link,,Bridge start,24.5681382,91.8859441,70.99999999999795
N208,1004405,link,,Bridge END,24.5684438,91.8861386,326.75000000000057
N208,1004406,bridge,A,TALJURI BOX CULVERT,24.5711453230946,91.8878903540415,4.5
N208,1004407,link,,Box culvert,24.5719993,91.8884441,19.999999999999574
N208,1004408,bridge,B,TAI JURI BOX CULVERT,24.57221805625,91.88852223125,14.0
N208,1004409,link,,Box culvert,24.573166,91.8888608,56.99999999999861
N208,1004410,link,,Sylhet 42 km,24.5738621125,91.88910648965518,175.0000000000007
N208,1004411,link,,Box culvert,24.5759993,91.8898608,148.49999999999852
N208,1004412,bridge,A,BRAMMON GRAM BOX CULVERT,24.576770323622,91.8903201307086,3.0
N208,1004413,link,,Box Culvert,24.5773049,91.8906386,571.0000000000015
N208,1004414,link,,Sylhet 41 km,24.5818604,91.8931941,35.00000000000014
N208,1004415,link,,Box culvert,24.5819993,91.8932497,609.4499999999989
N208,1004416,bridge,B,KARIMPUR BOX CULVERT,24.58737143206,91.8945694766712,3.1
N208,1004417,link,,Box culvert,24.5884441,91.894833,51.44999999999911
N208,1004418,bridge,A,KARIMPUR BOX CULVERT,24.5888742039325,91.8950645921348,3.1
N208,1004419,link,,Box Culvert,24.5898886,91.8956108,53.999999999998494
N208,1004420,link,,Sylhet 40 km,24.5902774,91.8960552,258.4499999999998
N208,1004421,bridge,A,KARIMPUR BOX CULVERT,24.5923768999999,91.8975248802325,3.1
N208,1004422,link,,Box culvert,24.5930552,91.8979997,194.44999999999624
N208,1004423,bridge,A,KARIMPUR BOX CULVERT,24.594668972455,91.8983419958083,3.1
N208,1004424,bridge,A,GOYESPUR,24.595673463473,91.898555057485,9.5
N208,1004425,link,,Box culvert,24.5958052,91.898583,131.9999999999979
N208,1004426,link,,Box culvert,24.5966108,91.8988608,177.00000000000315
N208,1004427,link,,Box Culvert,24.5981386,91.8992497,12.999999999998124
N208,1004428,link,,Sylhet 39 km,24.5983886,91.899333,175.8500000000005
N208,1004429,bridge,C,Kutalpur Bridge,24.5999345760869,91.8998952804347,10.3
N208,1004430,link,,Box culvert,24.6011389,91.9003333,270.7499999999996
N208,1004431,bridge,A,TIKERPAR BOX CULVERT,24.6033544798099,91.9013600653206,4.5
N208,1004432,link,,Box culvert,24.6045556,91.9019167,254.50000000000017
N208,1004433,bridge,B,TIKERPAR BOX CULVERT,24.6067137696498,91.9029680929961,3.0
N208,1004434,link,,Sylhet 38 km,24.6067222,91.9029722,149.49999999999974
N208,1004435,link,,Box culvert,24.6079722,91.9035,254.2250000000017
N208,1004436,bridge,A,DAMY BRIDGE,24.6102586909297,91.9043834297052,40.4
N208,1004437,link,,Bridge start,24.6116389,91.9049167,34.499999999997755
N208,1004438,bridge,B,CHAN BAG CULVERT,24.6119214999999,91.9050254043478,3.0
N208,1004439,link,,Bridge end,24.612,91.9050556,161.00000000000136
N208,1004440,link,,Box culvert,24.6133056,91.9056111,110.49999999999827
N208,1004441,bridge,A,UTTAR BAG BOX CULVERT,24.6141944615384,91.9059871615384,3.0
N208,1004442,link,,Sylhet 37 km,24.61475,91.9062222,111.00000000000065
N208,1004443,link,,Box culvert,24.6156944,91.9066111,677.4999999999984
N208,1004444,bridge,B,KALAMOA BOX CULVERT,24.6217277330264,91.9075444319908,3.0
N208,1004445,bridge,A,MOTOP PUR BRIDGE,24.6231050034522,91.9077574901035,29.8
N208,1004446,link,,Box culvert,24.623416,91.9078056,39.99999999999915
N208,1004447,link,,Sylhet 36 km,24.6239716,91.9079444,91.00000000000108
N208,1004448,link,,Bridge start,24.6247493,91.9081111,27.999999999998693
N208,1004449,link,,Bridge end,24.6249716,91.9081667,106.00000000000165
N208,1004450,link,,Box culvert,24.6281938,91.9090556,84.74999999999966
N208,1004451,bridge,A,RAJAPUR BOX CULVERT,24.6285424533596,91.9091511108695,4.5
N208,1004452,bridge,B,RAJAPUR BOX CULVERT,24.6294561656126,91.9094014152174,1.5
N208,1004453,bridge,A,RAJAPUR BOX CULVERT,24.630017216996,91.9095551108695,3.0
N208,1004454,link,,Box culvert,24.6302216,91.9096111,65.74999999999775
N208,1004455,bridge,A,KHALAI KUL BOX CULVERT,24.6307483918367,91.9094825938775,4.5
N208,1004456,link,,Box culvert,24.6313604,91.9093333,111.99999999999832
N208,1004457,link,,Box culvert,24.632416,91.9104167,20.000000000003126
N208,1004458,link,,Sylhet 35 km,24.6325827,91.9104444,130.69999999999737
N208,1004459,bridge,A,KHALAI KUL BOX CULVERT,24.6332769196969,91.9114408118181,4.6
N208,1004460,link,,Box culvert,24.6343052,91.9129167,97.69999999999968
N208,1004461,bridge,A,HOLDIKUL BOX CULVERT,24.6350410278145,91.9134225609271,4.6
N208,1004462,link,,Box culvert,24.6365274,91.9144444,66.50000000000134
N208,1004463,bridge,B,LALA PUR BOX CULVERT,24.637081747826,91.9146634043478,3.0
N208,1004464,link,,Box culvert,24.6387774,91.9153333,92.0000000000023
N208,1004465,link,,Sylhet 34 km,24.6397497,91.9158056,31.699999999997175
N208,1004466,bridge,A,LALAPUR BOX CULVERT,24.6400450955947,91.9158721621145,4.6
N208,1004467,bridge,A,LALAPUR BOX CULVERT,24.6409225942731,91.9160698907489,3.0
N208,1004468,link,,Box culvert,24.6417219,91.91625,103.9999999999992
N208,1004469,link,,Box culvert,24.6426108,91.9163333,46.49999999999821
N208,1004470,bridge,A,AUKNRZGHAT CULVERT,24.6431427767441,91.9164382294573,28.1
N208,1004471,link,,Bridge start,24.6448608,91.9167771,30.000000000001137
N208,1004472,link,,Bridge end,24.6451108,91.9168604,204.69999999999544
N208,1004473,bridge,A,CHILARCHOK CULVERT,24.6468765480314,91.9174339149606,4.6
N208,1004474,link,,Sylhet 33 km,24.6483608,91.917916,38.999999999997925
N208,1004475,link,,Box culvert,24.6486663,91.9180549,288.4999999999991
N208,1004476,bridge,A,CHILAR CHOK BOX CULVERT,24.6503032980079,91.9202693561753,3.0
N208,1004477,link,,Box culvert,24.6515,91.9218882,177.500000000002
N208,1004478,bridge,A,MIRZAPUR BOX CULVERT,24.6527586526315,91.9228228581453,3.0
N208,1004479,bridge,A,Mirzapur box culvert,24.6539540210526,91.9237105223057,6.0
N208,1004480,link,,Box culvert,24.6543056,91.9239716,60.000000000002274
N208,1004481,link,,Km post missing,24.6548056,91.9240827,103.49999999999682
N208,1004482,bridge,A,MIRJAPUR BOX CULVERT,24.6556954305084,91.9243298059322,3.0
N208,1004483,link,,Box culvert,24.6558056,91.9243604,216.00000000000108
N208,1004484,link,,Box culvert,24.6574722,91.9253327,63.49999999999767
N208,1004485,bridge,A,Mirzapur box culvert,24.6580180704318,91.9254406734219,3.0
N208,1004486,link,,Box culvert,24.66,91.9258327,179.99999999999972
N208,1004487,link,,Info.Missing,24.6614722,91.9256938,62.000000000001165
N208,1004488,bridge,A,Kacha bahor,24.6620571797507,91.9257106676012,6.0
N208,1004489,bridge,A,PALBARI CULVERT,24.6643521003115,91.9257768404984,3.0
N208,1004490,link,,Box culvert,24.6643611,91.9257771,179.60000000000065
N208,1004491,bridge,A,FENCHUGANJ BRIDGE,24.6661266236947,91.92633687751,24.0
N208,1004492,link,,Box Culvert,24.6666389,91.9264993,60.000000000002274
N208,1004493,link,,Z2020 to Palbari,24.6668604,91.9267771,124.49999999999761
N208,1004494,bridge,A,Karmada culvert,24.6678742220689,91.9273322820689,3.0
N208,1004495,link,,Bridge start,24.6680271,91.927416,27.000000000001023
N208,1004496,link,,Bridge end,24.6682216,91.9275549,182.99999999999983
N208,1004497,link,,Sylhet 30 km,24.6697216,91.9282493,39.00000000000148
N208,1004498,link,,Box culvert,24.6700271,91.9283604,119.50000000000216
N208,1004499,bridge,A,KARMADA BOX CULVERT,24.6710678535533,91.9287101637055,3.0
